270|70,26,490,138|10
9890|53,183|5
9796|326,254,61,6,16,17,18|1
707|8,147|7
8912|3,381|3
10291|69,70|4
10828|12|8
7585|6,209,70|1
1185|114,42,269,43,12|0
5762|104,12|18
3289|166,172,70|4
3357|36,12|4
3836|12|1
10500|13,168,14,6,25|4
5408|7|1
5304|77,189|5
9523|89,152|1
7915|8|25
11082|35,100,227|1
2972|20,12,67,30,68|10
11079|57,58,59,127|4
8814|104,12|1
6035|166,70|7
4116|241,108|4
2907|42,52,43,44,12|4
5303|168,14,6,255|4
8213|8,9,153|14
10883|172,70|5
11352|76,77,291|8
9436|61,269,43,150,12|41
5710|103,8|7
7563|202,26,349|30
11396|31,195|1
1371|104,12|3
216|106,42,29,43,12|4
3302|378,256,158,12|10
1335|29,12|8
10351|57,58,59,270,127|19
11216|58,59|1
7578|31,20,32|18
1474|8,147|1
8104|73,371|4
9242|6,24,363|1
8392|29,132,12|7
8356|58,59,127|4
10316|13,14,6|1
1702|27,12|1
4374|6|4
1114|47,12|1
2672|13,33,14,6,123|3
6310|58,59,127,261|1
3759|53,85,87,63|1
10801|7|12
5240|232,35|1
3311|12|45
10966|173,29,12|1
52|8,167,113|8
3688|8,9,6,38,81|1
1429|69,70|1
9079|8,174,396,12|3
3280|8,9|1
4546|14,6,276,4,5,53,165|4
6126|7|8
11231|29,12|3
7253|31,20,32|1
7078|98,3|1
11246|6,49|3
6763|53,56|7
9437|76,77,101,189|8
10218|102,12|3
6779|70,138|4
8961|48,12|12
9801|8,39,40,11,12|1
2024|8,39,40,42,43,114|1
10091|58,243|1
9638|61,263,407|1
7126|8,10,11,12|3
1252|43,210|4
9872|155,118,6,20,337|15
6849|8,39,40|6
4188|104,12|4
4970|13,14,6,25,120|4
9539|89,152|8
8252|8,167|8
870|241,108|8
10028|33,14,6|3
8756|83,84|1
3784|42,43|1
275|93,42,104,43,12|7
3629|65,66,14,6,24|1
7846|77,159|0
9121|89,152|4
4454|6,75|3
4965|61,43,150|1
8202|30,12|1
120|30,12|1
900|36,12|8
9550|70,138|5
5757|8,144|1
4893|278,6,14|7
5288|31,20,32|10
6506|14,6|1
6097|70,58,225|30
7549|12|10
3631|53,85,63|8
10493|53,85,63|3
4060|8,147|1
1682|68,30,12|4
8024|134,281,282,84|4
421|124,104,12|4
2514|42,133,43|1
10900|337|1
8475|27,12|1
11156|7|1
1791|6,49|10
2009|103,8|1
5501|182,52,12|4
2558|68,30,12|5
321|68,30,12|1
6528|36,12|4
6352|83,84|10
4115|89,152|1
7859|6,82,38|1
1917|48,27,12|1
1173|166,70,12|7
7115|31,20,32|4
4465|13,14,6,25|3
8549|88,6|1
6855|89,343|4
259|29,132,12|1
8233|12|1
9656|109,70|4
4392|182,145,12|10
11255|89,129|1
6652|326,107,61,108|1
911|29,12|7
8117|139,140|1
11289|200,70|1
2674|439,108|3
9468|89,152|3
7979|48,12|10
4503|6,115|1
496|213,135,6,35,38|4
814|6,38|1
9533|146,350,6|4
8053|111,491,58|1
11418|160,242,58,111|8
626|69,138,70|4
5542|61,191,6|1
10523|8,147,342,27,12|1
1063|33,9,14,6,8,115|10
10456|76,77|3
9271|76,77,101|10
10333|12|8
8544|42,12,104,133,43|8
11056|31,20,32|1
9094|30,12|4
4811|41,35|3
5857|8,39,40,12|0
5441|30,12|0
5956|30,12|8
8641|77,189|7
3398|47,12|1
2848|106,42,43|4
4685|53,443,372|4
3598|6,38|7
1466|36,104,12|1
9617|45,12|20
6928|103,8|1
459|132,12|4
10249|292,35|1
9566|53,236|7
6980|103,8,206,12|0
9662|12|3
8277|29,12|10
5989|83,84|1
7587|102,12|1
716|61,74,60|8
8371|6,49,70,8,153,209|1
5515|27,12|3
10959|128,70|10
7393|70,12,20,31,166,52,32|25
10860|12,68|7
4283|8,147|1
9240|89,6,24,363,364|4
3069|16,17,18,196,6,255|1
3749|31,20,32|7
4610|53,198,63|1
8568|12,30,68|5
6590|12,68|7
9157|124,11,12|4
8370|53,183|7
2861|53,452|1
10417|109,200,70|1
6608|89,343|1
2961|61,191,6|1
8003|8,147|4
31|124,12|1
7531|8,153|1
4268|162,108|10
7304|8,113|7
8722|101,77|4
6486|408,126,84|4
741|31,20,32|1
7803|104,12|1
2681|70,138|4
10659|31,20,21,32|3
9292|135,35|1
10355|253,6|1
2608|33,14,6|1
4192|38,6,82,75|12
5093|356,61,43|1
5368|31,20,32|20
7150|29,12|18
3133|173,12|1
7782|29,12|1
4950|70,138|5
5861|106,42,43|4
11211|76,77,279,273|4
1488|43,42,104,133,12|1
3682|43,42,104,133,12|1
4585|202,26,349|1
8758|77,291|32
10823|118,6,121|8
2839|43,42,104,133,12|6
11192|492,6|3
10918|58,59,270|3
10103|53,183|4
839|52,12|1
3870|8,113|4
6809|29,12|14
2155|47,12|1
527|36,48,12|20
6081|48,27,12|7
1124|35,208|1
10504|53,325,63|1
6784|251,20,21|10
8947|70,138|0
1116|47,12|1
4358|122,27,12|7
10571|207,77|5
868|70,172,138|1
10756|53,4,5,6,372|10
6929|12|4
5321|8,147|7
4822|101,77|1
2353|61,74|1
6346|68,30,12|16
7552|8,9|20
1544|8,10,11,12|4
5212|35,100,227|10
2293|229,12|3
10092|58,321|3
5514|83,84|10
10230|12|3
5499|61,74|1
1463|29,12|20
8314|69,70|4
768|217,47,12|1
2076|68,30,12|7
7431|57,58,59,127,261|1
3860|217,12|10
5126|104,12|4
2044|8,39,40,9|1
553|42,52,43,12|4
7786|8,113,485|22
8398|31,20,32|1
9754|362,43|1
586|12,30,68|20
5606|58,328|4
164|104,12|5
5244|43,42,30,133,12|8
2205|132,12|8
2099|50,6|3
5965|269,12|7
82|8,167|1
4548|6,38,81|8
10525|70,138|3
4218|83,84|1
6578|292,35|1
8432|8,147|8
8427|6,161|1
8891|26|3
8085|29,12|26
4236|102,12|4
9473|98,3|1
4298|103,8,409,12|1
4549|171,6|1
6478|35,100,227|1
8300|77,159|7
4176|30,27,12|9
2908|174,12|8
2316|30,219,12|1
6817|6|4
2455|8,113|8
4033|8,9,6,49|10
282|42,43,44|1
10487|36,12|10
3135|61,43,150|8
5404|90,6|10
7891|101,77|3
2467|8,113,124,12|1
1280|118,6,121|10
435|182,289,145,12|1
109|8,9|1
5649|114,42,52,43,12|29
5020|52,211,12|7
1903|356,61,60,43|1
2060|8,147|13
8728|23,193,493,26|1
4696|124,125,12|12
6926|70,138|1
5084|14,6,120|5
10956|11,68,27,12|5
9862|128,70|0
9279|101,77|13
7230|234,12|1
1705|36,12|1
1264|27,234,12|20
11181|11,12|3
8625|6,255|1
6467|58,59,127|1
9340|8,296|1
5685|149,12|1
8810|8|1
5848|12,30,68|1
6529|97,16,17,18,6,253|3
9302|124,12|8
4178|89,343|1
11032|8,147|3
6456|52,12|38
1587|93,302,43,42,12|10
11474|89,340|1
3716|29,12|3
2628|93,42,104,43,12|4
11054|48,27,12|1
1885|8,142,9,144|8
10194|76,77|7
6560|104,12|4
9545|69,70|1
8419|12|7
575|103,8,211,12|4
986|8,113|7
2184|256,12|8
2789|69,128,70|4
9702|48,29,12|8
4190|124,206,12|5
1998|52,12|4
2853|253,6|3
11443|89,129,130|1
970|31,20,32|8
7127|48,12|13
2656|12,68|1
10837|118,6,121|1
281|36,12|4
8088|53,183|1
6319|8,147|7
10963|53,472|1
9076|7|1
10574|76,77|10
66|118,6,82,38|1
11073|28,6|1
6164|213,135,6,35,38|1
125|142,8,6,144|1
2689|154,229,47,12|4
7394|30,12|7
2416|33,9,14,6,8,115|57
9099|8,113|1
893|125,12|1
5988|117,6,24|4
5277|53,85,87,63|1
9132|29,12|6
2835|30,52,27,12|4
11173|70,138|4
5928|48,27,12|1
1198|29,12|4
8720|70,138|14
11268|29,12|32
1849|173,12|1
3091|12|1
3016|8,194,11,27,12|8
1802|36,48,12|4
4664|494,73|1
7575|104,45,12|17
5061|101,77,76|1
2921|27,12|4
2485|29,12|1
3077|8,113|29
5792|48,12|4
2330|77,159|1
9397|43|8
2601|124,12|4
11336|89,164,35,295|1
7977|8,9|20
4544|42,133,43|3
10706|53,85,63|4
9419|6,49|7
5974|4,5,6|4
8648|83,84|4
1665|46,47,12|7
9334|12|20
8441|111,58,112,321|7
4149|29,12|1
3755|173,269,12|4
3562|8|58
8405|48,12|10
11445|164,35|3
7974|16,17,18,6,196|1
8886|47,12|1
2120|8,9|1
457|33,14,6|4
3681|58,328,321|5
2574|70,138|4
11238|283,58,321|10
2889|68,30,12|11
8559|162,108|4
11252|6,35,306,115,1,146|3
5615|134,408,84|1
11070|48,12|53
5510|33,14,6|1
4749|8,147|6
8197|104,48,12|1
4113|89,152|8
7862|8,144,9,428|1
5166|109,70|4
6600|36,122,145,12|1
8468|111,58,112|7
766|29,12|1
2659|182,145,12|1
6299|53,337,56|1
2814|13,119,14,6,25|4
8939|171,6|4
3902|42,210,43,44,52,12|1
5158|29,12|7
8704|69,70|4
3076|65,66,14,6|1
4277|30,12|3
7160|61,310,337|1
11379|8,199|1
8841|33,14,6|0
1522|124,206,12|4
10949|53,183|0
3335|30,12|4
11425|53,85,63|4
3638|31,107,195,108|59
9134|146,6|7
9448|33,14,6|0
4826|6,92|7
3391|8,9,6,49|1
6977|69,70|6
10384|166,70|5
1684|8,113|13
4079|6,75|1
8329|8,147|3
5701|31,20,32|1
1128|52,12|1
6384|76,77|5
3225|53|1
10608|13,119,14,6,120|3
2051|36,48,12|8
1027|52,12|1
1136|103,8,142,144|10
7238|30,12|1
6459|162,108|1
8640|69,70|4
1204|215,186,12|10
3844|69,70|4
7362|7|3
10855|53,56|1
5531|89,424|1
2034|29,12|4
9998|58,59,270|1
6734|53,85,63|1
8036|8,9|20
4995|114,42,43|12
11430|14,6,4,5,430,165|1
9953|8,113|0
3437|11,27,12|3
8692|12,68|9
4193|69,70|5
10581|31,20,32|7
4702|102,12|3
1392|124,12|1
3420|6,123|1
1631|67,29,20,12|7
5528|70,138|14
10484|207,77|1
4934|53,56|10
230|27,12|1
7595|53,198,63|4
9342|53,183|19
11409|283,58,247|1
1760|76,77|8
9241|89,152|4
11386|7|1
9308|6,82,38,81|4
343|27,12|8
8696|83,84|16
6706|6|1
2462|6,49|5
10007|53,325,63|5
3271|8,144,421,12|1
8346|6,92|8
7757|70,138|4
4551|53,198,63|1
6776|20,104,67,158,12|7
2408|8,167|8
3905|337|4
11013|253,6|1
5884|61,60|1
8964|61,277,6,4,191,43|8
464|61,74|8
4472|12|17
6952|193,111,26,58,136|8
4328|104,12|1
7263|111,58,284|7
1553|344,12|1
5|114,42,52,43,12|1
9141|31,20,32|1
11308|104,12|5
11207|52,12|6
10850|128,70|1
11325|53,323,85,87,63|0
8954|29,12|19
6625|495,20|1
6740|76,77,301|5
7830|6,49,70,8,153,209|1
167|289,190,12|8
590|8,147|8
300|124,132,12|4
8664|45,12|10
3449|154,102,12|1
11118|134,336,84|1
2084|8,194,11,27,12|10
10002|30,12|5
6577|104,206,12|1
10618|53,236|7
598|8,296,103|8
10350|64,6|1
4843|217,45,12|46
4836|7|1
10981|31,195|25
10808|76,77,101,78|1
6038|213,6,38|1
7986|337|1
4482|104,12|8
835|8,296,113,27,12|8
5488|117,6|4
3145|104,12|7
7076|67,52,20,12|1
4905|124,12|1
1313|122,12|3
8760|53,183|21
8898|98,3|1
560|256,47,12|7
1475|104,47,12|1
1040|470,61,43,150|8
1165|104,29,20,31,32,12|4
9131|77,159|4
8988|101,77,76,78|7
2153|61,310|3
3714|8,147,113,199|4
8953|89,267,14,6|1
1431|93,42,43,302,12|8
7771|6,49|1
9112|29,12|1
4564|12,68|1
9160|84,126|5
2126|77,301|5
7465|101,77,76|1
5814|106,42,43|1
9000|117,6,156,259|1
11360|6,38,81|4
1035|42,43,12|1
4498|8,9|1
8592|31,20,32|1
5150|68,52,12|3
4443|42,43,44|4
5942|6,115|8
5529|42,43|1
11027|8,113|3
10892|111,58,231|1
10598|70,110,138|4
6294|89,351|1
2834|31,61,263,20,32|4
2929|29,12|4
2130|173,269,12|1
4402|8,9|5
932|6,82,117,196,38,20,16,17,18,116,118|1
2337|6,49,70,8,153,209|4
3184|155,117,6,156,20|1
4784|8,296|4
11135|27,12|1
6452|8,147,296|10
2805|8,144,67,421,20|4
6876|283,58,321|1
9775|16,17,18,6,196|1
9081|12|10
4109|29,12|8
4787|197,12|8
199|114,42,43,211,12|1
9458|111,58,299|1
2808|36,48,12|1
2804|43,444|8
1013|29,12|1
5504|53,104,151,12|8
9266|8,9|8
9415|35,100,227|7
2524|52,45,132,12|8
3354|110,138,70|1
10138|8,167,124,113,12|30
2020|173,12|4
3193|8,167|3
4297|12,68|4
8265|111,58,231|4
10455|58,247,200,70|3
6708|109,137,110,70|1
6860|253,6,255|10
7428|77,189,273|3
6697|134,282,84|13
8777|53,62,61,60,63|7
912|29,12|3
292|42,12,133,297,43|1
36|229,12|1
5996|4,14,6,120|3
7640|106,42,427,43|4
2642|8,460,144|8
6886|8,113|8
2175|8,317|4
2001|124,104,12|1
4292|52,12|4
1012|8,113|1
11516|77,301|8
8349|104,12|0
871|30,12|0
6168|8,252|34
5666|41,35|4
9451|83,84|4
3994|229,12|4
9880|14,6,120|8
10622|35,95|12
11470|77,189|4
6037|8,113|1
5713|8,39,40,52,12|7
3541|124,104,12|1
2645|173,269,104,12|1
1994|33,14,6|1
11033|42,133,43|8
3008|29,12|8
8764|8,113|8
10789|104,12|10
6151|12|4
818|31,163,20,32|4
3477|141,20|1
6123|42,61,43,150|3
5933|53,183|1
227|29,12|4
11097|8,153|4
2755|61,74|5
7612|30,12|1
30|101,77|3
8836|12,30,68|3
6870|8,113|12
4181|117,6|7
426|8,167|4
7279|8,36,48,147,12|10
7470|12,68|8
2502|35,227,20,31,100,32|1
10070|283,58|10
8216|30,12|1
4364|76,77|26
8685|77,159|4
3595|61,310|4
9154|7|8
11115|52,12|7
384|97,16,17,18,6|1
4105|76,77|7
248|8,113|4
2389|6,75|1
2733|42,43|4
7102|251,20,21|1
1341|12,68|30
5040|217,12|10
8717|8,147|3
5903|182,12|31
10129|70,138|17
1883|42,12,104,133,43|4
3489|312,58,243|1
7266|61,331|20
8532|8,77,153,159|1
843|12,30,68|3
9109|122,29,311,12|1
2265|31,20,32|1
663|13,119,14,6|4
10508|70,138|8
4910|124,12|3
3441|173,12|1
4839|154,12|4
2734|36,104,48,12|1
2439|42,277,43|8
1493|124,12|7
10157|8,113|1
2732|70,138|5
4882|134,84,126|1
10403|111,58,112|5
5967|29,12|4
9138|42,43|10
5865|14,6,4,25,13,165|4
9843|8,9|26
940|68,122,27,12|4
6128|47,12|0
10672|70,138|1
4363|65,66,14,6|4
6525|30,12|6
9693|89,91|4
10940|162,108|1
1923|13,119,14,6,25|4
10193|53,372|7
7376|6,24|4
3503|30,12|8
8558|8,113|1
8387|80,146,6,35|1
9053|89,58|7
6139|48,12|7
8083|29,12|7
5714|29,12|21
6107|53,56|10
993|48,12|1
5275|8,113|1
6838|124,27,12|1
3954|29,12|10
10280|35,95|3
10601|8,113|4
652|42,52,43,44,12|1
4903|206,12|12
7030|20,21|1
2530|61,74|7
4333|111,58,112|10
2933|11,48,27,12|3
9674|8,207,153,77|4
4388|8,296,103|1
3334|27,12|4
2022|29,12|4
10144|53,56|8
1837|311,217,47,12|8
5955|31,447,246|4
4091|118,6,121|1
223|68,52,145,12|8
10831|69,70|4
9256|8,147,48,12|4
293|103,8,27,12|8
9771|53,71|1
8790|61,310|1
7617|188,70|1
3151|6,49,70,8,153,209|4
8478|104,12|7
131|185,23,26|10
9122|89,129,130|1
6143|76,77,78|4
2561|70,138|4
6282|6|3
288|76,77|4
7733|29,12|1
7119|118,6|4
3279|69,70|4
3195|8,9|3
1138|7|3
5892|166,70|5
9025|149,12|1
4432|12,68|4
6401|8,153,9|1
670|42,93,43,357,52,12|4
9881|76,77|8
10695|76,77|5
3424|29,12|1
3448|88,6|1
5512|70,138|1
4791|213,135,6,35,38|10
8672|8,113|16
10163|89,77,398,218|8
1288|27,12|16
1453|217,47,12|7
4307|12|4
8491|207,77|10
6169|6,49|7
4676|182,145,12|4
337|114,42,30,43,12|7
11055|69,128,70|3
214|315,93,42,43,12|4
7392|58,59,127|8
7085|8,10,67,11,20,12|10
8488|8,454,104,12|3
6655|8,143,144|20
5010|11,27,12|7
3097|27,12|8
9760|58,59,127|8
6957|29,12|8
3849|11,12|3
10408|170,35,100|14
2880|326,61|1
1330|52,12|30
9636|70,138|1
6418|7|8
1986|61,263|1
3765|269,12,486|4
6082|229,12|10
9871|48,12|1
6336|376,58|1
406|42,104,43,12|4
3983|61,331|8
3729|8,113|3
2459|154,102,12|3
3978|173,269,12|10
9909|70,138|4
973|122,12|1
10814|8,144,230|3
605|93,106,42,43,44|4
3811|256,12|8
10991|47,12|17
4061|53,54,411,56|7
8169|6,160,58,161|4
1318|30,12|7
302|104,12|4
7734|7|4
67|52,12|1
5601|8,143,144|1
5867|8,39,40|1
7970|200,70|7
2498|36,12|10
6387|31,175|1
3066|42,217,43,44,12|1
2721|103,8,11,12|6
4142|102,12|1
10694|57,58,59|5
10109|128,70|3
4302|478,11,12|10
74|211,12|1
10958|155,20,21|8
583|29,12|8
6125|8,10,11,12|1
6887|11,12|3
7135|77,159|1
7988|4,5,6|1
11127|76,77|0
726|8,147|13
7378|109,70|1
2910|103,8,134,84|1
4135|122,12|1
3611|29,12|1
4327|8,113,5,6,4|1
2363|109,138,70|6
9282|341,35|4
5347|8|8
416|35,95|1
3033|258,35|1
9205|8,113|8
2442|357,114,42,43,12|39
9712|53,85,63|1
1492|13,65,66,14,6|8
4590|197,12|23
5102|488,111,58,231|7
8026|6,49,70,8,153,209|5
3140|31,20,32|1
1692|122,12|1
7658|102,12|1
6098|48,12|1
6197|8,147,48,12|7
4540|109,166,200,70|8
9133|42,104,43,12|1
10970|97,16,17,18,6|6
5048|109,166,110,70|7
7623|48,12|1
508|61,74|1
8844|77,301|10
10210|77,159|4
10830|89,343|1
8989|89,340|8
8531|109,166,200,70|1
3428|70,138|8
2572|77,189,301|20
3167|47,12|8
2241|376,58|1
357|278,6,14|3
8467|30,12|8
736|8,147|1
6280|89,129|8
5704|70,110,374|4
1944|154,12|3
5983|172,70|10
9119|111,58,429|10
5997|8,147,237|6
2231|84,126|1
1276|8,39,40,104,12|1
7755|103,8,144,143,296|1
692|53,198,63|1
10713|76,77|8
10768|341,35|5
1924|29,12|4
1369|42,12,114,43,30,68|4
7|31,175|1
1644|8,143,52,12,144|20
2920|36,12|1
8550|23,26,448|10
950|326,61|1
6982|101,77,78|3
5930|101,77|1
3963|48,12|10
4529|14,6,65,66,38,37,13|1
5019|43|1
7704|53,43,345|1
5128|31,20,32|3
1183|8,296,103|1
9118|58,59,127|1
4273|146,6|4
1824|8,9,6,205|1
5278|124,12,68|4
7923|98,3|8
3214|42,148,43|1
481|42,133,43|8
10938|89,424|4
6050|31,12,20,32|4
11408|202,203,26|21
7116|8,147|7
4054|8,11,10,12|1
2539|76,77,189,301|10
8204|31,20,32|4
3776|31,20,32|3
2259|207,77|4
10083|47,12|1
1437|52,12|1
4286|114,42,206,43,12|4
5826|43,217,297,244,12|1
2144|50,6|4
8709|7|13
10665|125,12|3
6101|496,12|8
5242|8,9|3
3533|83,84|5
4089|42,497,43|1
87|70,138|1
1368|53,280|12
10739|8,9|1
10804|134,180,336,84,126|15
2058|53,330,56|0
7035|76,77|1
11176|28,6|8
2532|27,12|4
2893|8,9|1
11305|111,58,284|1
1316|52,12|1
1614|8,147|8
5548|61,310|1
4087|471,111,491,58|1
8983|207,77|10
8436|139,140|1
7973|8,199,113,256,12|1
11319|89,343|1
2895|11,30,12|1
8194|80,35|1
4052|269,12|1
7152|337|4
8634|14,6,4,25,13,165|8
2349|42,104,43,12|1
4741|30,12|1
7321|58,59,127|1
894|124,104,12|1
6845|27,12|1
7302|30,12|7
3639|8,9|4
3911|89,129,130|3
2325|12|27
9036|6,209,70|7
6200|8,113|10
6767|101,77|1
3709|8,113|4
3933|125,12|1
3962|29,12|18
4382|76,77,301|1
1055|89,152|1
3887|124,104,12|1
8602|88,42,6,43,44|5
4300|13,14,6|1
8856|31,20,32|4
8297|77,291,301|4
800|8,142,9,144|7
8567|31,474|12
6270|111,58,112|4
1009|36,124,104,12|1
3000|14,6,120|3
3166|8,454,124,113,12|1
9896|213,6,38|10
3699|53,85,87,63|20
5055|379,35,100|4
266|42,29,43,12|10
3256|30,12|1
6729|182,145,12|1
3680|173,12|10
4168|15,16,17,18,6|1
2239|229,498,12|1
5994|89,152|4
6933|53,198,63|1
8915|70,138|10
5437|36,48,12|1
5006|77,395,212|10
10731|58,410|1
7888|29,12|1
2555|29,12|1
11145|111,413,58|4
6165|122,12|1
11168|89,267|8
924|11,12|8
3027|27,12|8
2971|45,47,12|1
1132|93,42,43,94,12|4
5573|58,59,127|1
8027|13,119,14,6,168|4
6455|206,12|0
6680|8,9|7
4379|33,14,6|8
1520|31,20,32|1
7010|6,115|1
3207|89,152|3
4441|53,58,198,247,63|8
1669|8,113|5
7421|8,9|15
4757|229,12|6
195|52,12|4
9762|6,160,58,161|1
7627|1,305,35,306|7
6744|36,48,12|8
9405|6,377|3
4653|42,148,43,210|1
3534|53,85,87,63|1
10787|141,6,20,274|1
9427|7|3
10477|69,70|4
4412|29,12|42
6970|6,92|1
6196|8,9|1
1900|69,166,70|4
6721|166,70|4
8679|8,147,61,96|5
4066|134,126,84|10
4238|35,208|1
10979|104,125,12|6
978|29,12|1
5153|47,12|1
8144|29,12|1
10562|101,77|10
10992|6,115|7
5083|30,12|3
8647|35|7
4019|61,43,150|1
7038|15,16,17,18,6|1
7178|30,12|1
4372|8,167|10
11451|89,364|1
7330|8,296|10
6349|103,8,144,143|1
1137|35,227,379,31,499,100|13
8109|30,12|29
10670|76,77|5
11046|6,75|1
7853|6,49|20
3221|197,12|1
7057|8,147|10
7527|8,147|7
524|269,12,486|4
7754|36,48,12|5
8376|52,12|4
9631|6,49|8
5741|72,73|1
6091|8,9|1
9859|13,14,6,24|1
3048|61,233|8
10593|35,100,227|1
5162|200,70|1
5097|53,43,345|1
6153|109,166,200,70|7
7371|29,219,12|1
2747|190,12|1
7509|337|8
7066|102,12|1
10781|89,152|4
938|4,5,6|1
4320|35|1
2967|103,8|4
4887|14,6,70,25,172,13|1
4264|8,39,40|1
9220|83,84|1
567|89,152|1
9741|300,12|22
3974|229,12|1
9905|58,59,261|1
10704|89,152|1
6408|42,12,104,133,43|1
10861|35,100,227|1
4456|300,12|1
10119|35,100,227|1
9837|48,132,12|1
11221|142,8,144,27,12|1
4823|8,9,153|8
6020|8,147|3
1780|70,138|1
7972|104,12|1
5372|29,12|8
10589|202,203,26|1
11006|29,12|1
135|8,113|1
9764|48,104,12|1
10178|379,35,100|1
8449|83,84|1
1807|111,58,112|7
4862|31,195|1
11436|111,58,500|7
9847|8,9|4
2817|73,371|4
3786|58,59,127|4
4206|93,106,42,43|1
4752|69,70|1
5389|36,12|8
1808|42,43|4
10448|42,43|4
1655|12|10
1326|61,331|3
7683|241,108|1
4899|42,104,133,43,300,12|1
8547|7|4
8158|8,36,147,12|5
7928|42,12,104,133,43|1
2777|47,12|0
4568|8,9|10
3191|42,8,39,40,43,52,133,12|5
3453|134,180,336,84,126|4
3315|8,61,237,310|1
4134|43,21,20|8
10142|104,12|1
2726|12|17
1211|229,12|1
2080|29,12|1
8185|36,48,12|1
10911|6,49|1
2479|52,12|1
9603|69,184,70|4
9487|8,147|7
885|52,12|1
8952|68,30,12|1
1696|229,12|8
4971|124,125,12|8
11051|8,199|10
11485|76,77,291|0
8829|76,77,101|3
11004|86,70,58,225|3
3319|173,29,12|1
11330|69,109,138,70|0
7715|53,198,63|4
2052|36,12|8
6307|70,138|7
752|8,33,9,14,6|0
8835|12|10
1598|9,8,143,144,197,327,12|1
7138|36,122,12|3
9070|31,20,32|8
6834|31,20,32|0
4541|31,20,21,32|28
9336|111,58|8
2100|118,6,121|4
3975|117,6,253|1
4064|103,8,206,12|7
5139|8,147|4
4367|12|7
5849|482,118,6,82,38|1
7753|69,70|1
5282|104,12|10
9829|12|19
6601|7|1
10838|8,252|3
8707|11,27,12|4
8460|8,194|1
9601|47,12|10
4111|12|0
5268|64,6|8
10074|53,85,87,63|1
928|11,12,20,67|8
2744|30,12|10
2385|36,125,12|1
6924|48,30,12|4
1863|102,12|1
8378|8,9|10
7139|27,12|4
6236|70,138|4
6085|48,132,12|1
11456|89,152|8
8778|408,84|1
10896|69,70,138|8
6083|53,56|10
11040|117,6,259,178|5
9286|31,347|7
141|16,17,18,6,196|0
1476|29,12|1
3669|42,104,36,43,133,12|4
2627|102,12|6
364|104,12|8
8583|35,227,20,31,100,32|10
8005|6,383,35,38,81|4
2246|8,51|1
6419|30,12|4
5708|118,6,121|1
1993|52,12|4
1572|93,42,43,94,12|1
8115|76,77|7
9060|58,243|8
3805|182,145,12|7
1865|124,104,27,12|10
5265|8,147,342,12|4
3361|48,12|1
5803|29,12|1
11382|12|19
5630|244,12|10
10363|76,77|4
5470|8,199|4
6921|53,4,5,6,372|8
2106|27,12|5
6152|13,168,14,6|1
455|104,12|7
10035|8,194|6
9924|12,30,68|5
4259|451,215,12|10
10701|53,479,85,87,63|4
8286|8,167,113,10|8
6634|104,30,12|29
9885|58,59,127|4
11476|89,218|5
7337|29,12|1
907|8,9|7
9800|8,167|14
9159|33,14,6|8
8725|31,20,32|7
10718|77,273|56
3014|224,223,12|7
1918|42,133,43|10
6491|69,70|4
10565|48,12|1
4793|8,147,296|1
3972|12|3
3547|14,6,120|7
4539|131,12|1
3181|12,68|3
10053|30,12|22
3355|104,12|1
9404|8,113|1
3466|366,12|7
1260|30,311,12|3
7557|48,12|3
9802|142,8,144,12|8
9464|77,273|13
10195|7|10
7721|76,77|5
8894|48,132,12|1
10742|58,59,127,261|20
7247|8,199|0
8406|76,77|8
4857|61,74|4
1072|131,12|1
2347|4,6|1
3384|8,9|1
3396|173,45,12|3
3242|313,174,48,12|10
3010|203,26|1
8177|61,60|1
10180|170,35,100|5
10998|13,14,6,25|1
4073|12,68|3
6213|341,35|10
1024|229,45,12|10
5417|12|1
5835|166,70|4
2671|29,12|10
3821|6,24|4
268|234,47,12|3
5954|103,8|1
12|11,187,12|5
8428|30,12|1
10894|8,9|4
4151|14,6|8
8489|76,77|23
6421|207,77|4
1287|29,12|1
1145|104,206,11,12|1
11376|48,27,12|25
99|173,174,12|1
4617|33,14,6|1
5291|29,12|1
4045|29,12|1
10347|77,291|7
5379|8,144,428,252|1
8815|30,12|1
4874|30,12|1
4938|53,85,63|7
3560|36,48,12|1
1079|124,206,104,12|1
10573|77,159|4
4081|61,150,210,43,52,12|0
10016|76,77|1
7966|174,12|8
10364|89,152|1
4284|103,8|10
9416|53,23,26,420,63|0
2549|84,126|8
6361|269,12|1
6743|104,12|8
10591|47,12|1
7652|58,59,270,127,261|1
8796|69,70|4
7381|53,151,43,345|10
10569|7|1
2137|41,35|4
10646|16,17,18,61,461,6,196|10
6448|102,12|32
5281|35,95|8
2214|217,12|1
5951|8,113|13
5054|135,35|4
5874|124,52,48,12|8
7317|89,424|7
10435|53,62,63|1
9260|254,6,16,17,18|10
2885|53,198,87,63|4
1097|29,12|8
1666|29,12|0
4852|269,12|1
6719|36,48,12|1
2548|8,33,9,14,6|4
1524|52,12|4
6157|77,212|0
850|124,12|10
2780|8,39,40,42,133,43|3
4901|8,147|4
1032|30,12|8
10008|41,216,332,35|1
1385|8,9|7
538|52,12|1
11208|197,12|1
914|8,113|1
680|53,151|1
5205|35,100,227|1
1584|104,12|12
11025|141,20|4
1174|79,30,12|8
739|12,68|7
8149|30,12|1
9513|58,59|1
3013|12|1
10893|8,153,9|1
6814|146,6|1
4096|104,12|4
